DEPADM,DepBol,NomeDepBol,codRMet,codmun,mun,SERIE_ANO,cod_per,periodo,co_comp,ds_comp,medprof,
1,1,Rede Estadual,5,164,ALVINLANDIA,9? Ano EF,9,GERAL,2,MATEM?TICA,253,5
1,1,Rede Estadual,5,164,ALVINLANDIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,288,3
1,1,Rede Estadual,5,166,AMERICO BRASILIENSE,9? Ano EF,9,GERAL,2,MATEM?TICA,259,9
1,1,Rede Estadual,5,166,AMERICO BRASILIENSE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,277,9
1,1,Rede Estadual,5,167,AMERICO DE CAMPOS,9? Ano EF,9,GERAL,2,MATEM?TICA,263,4
1,1,Rede Estadual,5,167,AMERICO DE CAMPOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,270,3
1,1,Rede Estadual,5,168,AMPARO,3? Ano EF,9,GERAL,2,MATEM?TICA,231,7
1,1,Rede Estadual,5,168,AMPARO,5? Ano EF,9,GERAL,2,MATEM?TICA,246,
1,1,Rede Estadual,5,168,AMPARO,9? Ano EF,9,GERAL,2,MATEM?TICA,268,2
1,1,Rede Estadual,5,168,AMPARO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,2
1,1,Rede Estadual,5,169,ANALANDIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,266,6
1,1,Rede Estadual,5,170,ANDRADINA,9? Ano EF,9,GERAL,2,MATEM?TICA,265,
1,1,Rede Estadual,5,170,ANDRADINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,294,
1,1,Rede Estadual,5,171,ANGATUBA,3? Ano EF,9,GERAL,2,MATEM?TICA,207,4
1,1,Rede Estadual,5,171,ANGATUBA,5? Ano EF,9,GERAL,2,MATEM?TICA,233,8
1,1,Rede Estadual,5,171,ANGATUBA,9? Ano EF,9,GERAL,2,MATEM?TICA,266,5
1,1,Rede Estadual,5,171,ANGATUBA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,303,3
1,1,Rede Estadual,5,172,ANHEMBI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,263,
1,1,Rede Estadual,5,173,ANHUMAS,9? Ano EF,9,GERAL,2,MATEM?TICA,239,6
1,1,Rede Estadual,5,173,ANHUMAS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,271,3
1,1,Rede Estadual,5,175,APARECIDA D'OESTE,9? Ano EF,9,GERAL,2,MATEM?TICA,259,3
1,1,Rede Estadual,5,175,APARECIDA D'OESTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,304,4
1,1,Rede Estadual,5,176,APIAI,3? Ano EF,9,GERAL,2,MATEM?TICA,200,
1,1,Rede Estadual,5,176,APIAI,5? Ano EF,9,GERAL,2,MATEM?TICA,205,7
1,1,Rede Estadual,5,176,APIAI,9? Ano EF,9,GERAL,2,MATEM?TICA,266,6
1,1,Rede Estadual,5,176,APIAI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,282,8
1,1,Rede Estadual,5,177,ARACATUBA,9? Ano EF,9,GERAL,2,MATEM?TICA,254,6
1,1,Rede Estadual,5,177,ARACATUBA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,9
1,1,Rede Estadual,5,179,ARAMINA,9? Ano EF,9,GERAL,2,MATEM?TICA,260,3
1,1,Rede Estadual,5,179,ARAMINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,265,1
1,1,Rede Estadual,5,180,ARANDU,9? Ano EF,9,GERAL,2,MATEM?TICA,248,4
1,1,Rede Estadual,5,180,ARANDU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,260,9
1,1,Rede Estadual,5,181,ARARAQUARA,3? Ano EF,9,GERAL,2,MATEM?TICA,236,2
1,1,Rede Estadual,5,181,ARARAQUARA,5? Ano EF,9,GERAL,2,MATEM?TICA,247,8
1,1,Rede Estadual,5,181,ARARAQUARA,9? Ano EF,9,GERAL,2,MATEM?TICA,259,7
1,1,Rede Estadual,5,181,ARARAQUARA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,8
1,1,Rede Estadual,5,182,ARARAS,3? Ano EF,9,GERAL,2,MATEM?TICA,235,6
1,1,Rede Estadual,5,182,ARARAS,5? Ano EF,9,GERAL,2,MATEM?TICA,250,1
1,1,Rede Estadual,5,182,ARARAS,9? Ano EF,9,GERAL,2,MATEM?TICA,266,9
1,1,Rede Estadual,5,182,ARARAS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,1
1,1,Rede Estadual,5,183,AREALVA,9? Ano EF,9,GERAL,2,MATEM?TICA,276,1
1,1,Rede Estadual,5,183,AREALVA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,5
1,1,Rede Estadual,5,185,AREIOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,274,
1,1,Rede Estadual,5,186,ARIRANHA,9? Ano EF,9,GERAL,2,MATEM?TICA,284,9
1,1,Rede Estadual,5,186,ARIRANHA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,327,5
1,1,Rede Estadual,5,189,ASSIS,9? Ano EF,9,GERAL,2,MATEM?TICA,265,
1,1,Rede Estadual,5,189,ASSIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,
1,1,Rede Estadual,5,190,ATIBAIA,3? Ano EF,9,GERAL,2,MATEM?TICA,210,2
1,1,Rede Estadual,5,190,ATIBAIA,5? Ano EF,9,GERAL,2,MATEM?TICA,224,9
1,1,Rede Estadual,5,190,ATIBAIA,9? Ano EF,9,GERAL,2,MATEM?TICA,264,2
1,1,Rede Estadual,5,190,ATIBAIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,7
1,1,Rede Estadual,5,191,AURIFLAMA,9? Ano EF,9,GERAL,2,MATEM?TICA,268,5
1,1,Rede Estadual,5,191,AURIFLAMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,9
1,1,Rede Estadual,5,192,AVAI,9? Ano EF,9,GERAL,2,MATEM?TICA,250,3
1,1,Rede Estadual,5,192,AVAI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,267,3
1,1,Rede Estadual,5,193,AVANHANDAVA,9? Ano EF,9,GERAL,2,MATEM?TICA,263,3
1,1,Rede Estadual,5,193,AVANHANDAVA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,279,2
1,1,Rede Estadual,5,194,AVARE,9? Ano EF,9,GERAL,2,MATEM?TICA,253,7
1,1,Rede Estadual,5,194,AVARE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,6
1,1,Rede Estadual,5,195,BADY BASSITT,9? Ano EF,9,GERAL,2,MATEM?TICA,277,4
1,1,Rede Estadual,5,195,BADY BASSITT,EM-3? s?rie,9,GERAL,2,MATEM?TICA,302,4
1,1,Rede Estadual,5,196,BALBINOS,9? Ano EF,9,GERAL,2,MATEM?TICA,231,6
1,1,Rede Estadual,5,196,BALBINOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,292,3
1,1,Rede Estadual,5,197,BALSAMO,9? Ano EF,9,GERAL,2,MATEM?TICA,259,5
1,1,Rede Estadual,5,197,BALSAMO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,301,7
1,1,Rede Estadual,5,199,BARAO DE ANTONINA,9? Ano EF,9,GERAL,2,MATEM?TICA,258,1
1,1,Rede Estadual,5,199,BARAO DE ANTONINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,296,8
1,1,Rede Estadual,5,200,BARBOSA,9? Ano EF,9,GERAL,2,MATEM?TICA,236,9
1,1,Rede Estadual,5,200,BARBOSA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,267,6
1,1,Rede Estadual,5,201,BARIRI,9? Ano EF,9,GERAL,2,MATEM?TICA,273,4
1,1,Rede Estadual,5,201,BARIRI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,303,7
1,1,Rede Estadual,5,202,BARRA BONITA,9? Ano EF,9,GERAL,2,MATEM?TICA,259,3
1,1,Rede Estadual,5,202,BARRA BONITA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,3
1,1,Rede Estadual,5,203,BARRA DO TURVO,9? Ano EF,9,GERAL,2,MATEM?TICA,242,2
1,1,Rede Estadual,5,203,BARRA DO TURVO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,270,2
1,1,Rede Estadual,5,204,BARRETOS,9? Ano EF,9,GERAL,2,MATEM?TICA,259,8
1,1,Rede Estadual,5,204,BARRETOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,
1,1,Rede Estadual,5,207,BASTOS,3? Ano EF,9,GERAL,2,MATEM?TICA,224,8
1,1,Rede Estadual,5,207,BASTOS,5? Ano EF,9,GERAL,2,MATEM?TICA,234,3
1,1,Rede Estadual,5,207,BASTOS,9? Ano EF,9,GERAL,2,MATEM?TICA,270,7
1,1,Rede Estadual,5,207,BASTOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,5
1,1,Rede Estadual,5,209,BAURU,3? Ano EF,9,GERAL,2,MATEM?TICA,218,8
1,1,Rede Estadual,5,209,BAURU,5? Ano EF,9,GERAL,2,MATEM?TICA,229,
1,1,Rede Estadual,5,209,BAURU,9? Ano EF,9,GERAL,2,MATEM?TICA,251,8
1,1,Rede Estadual,5,209,BAURU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,277,9
1,1,Rede Estadual,5,210,BEBEDOURO,9? Ano EF,9,GERAL,2,MATEM?TICA,251,4
1,1,Rede Estadual,5,210,BEBEDOURO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,7
1,1,Rede Estadual,5,211,BENTO DE ABREU,9? Ano EF,9,GERAL,2,MATEM?TICA,266,9
1,1,Rede Estadual,5,211,BENTO DE ABREU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,274,9
1,1,Rede Estadual,5,212,BERNARDINO DE CAMPOS,9? Ano EF,9,GERAL,2,MATEM?TICA,261,5
1,1,Rede Estadual,5,212,BERNARDINO DE CAMPOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,299,5
1,1,Rede Estadual,5,213,BILAC,9? Ano EF,9,GERAL,2,MATEM?TICA,289,1
1,1,Rede Estadual,5,213,BILAC,EM-3? s?rie,9,GERAL,2,MATEM?TICA,306,7
1,1,Rede Estadual,5,214,BIRIGUI,9? Ano EF,9,GERAL,2,MATEM?TICA,270,9
1,1,Rede Estadual,5,214,BIRIGUI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,7
1,1,Rede Estadual,5,216,BOA ESPERANCA DO SUL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,271,3
1,1,Rede Estadual,5,217,BOCAINA,9? Ano EF,9,GERAL,2,MATEM?TICA,245,2
1,1,Rede Estadual,5,217,BOCAINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,273,2
1,1,Rede Estadual,5,218,BOFETE,9? Ano EF,9,GERAL,2,MATEM?TICA,303,8
1,1,Rede Estadual,5,218,BOFETE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,305,4
1,1,Rede Estadual,5,220,BOM JESUS DOS PERDOES,9? Ano EF,9,GERAL,2,MATEM?TICA,258,7
1,1,Rede Estadual,5,220,BOM JESUS DOS PERDOES,EM-3? s?rie,9,GERAL,2,MATEM?TICA,280,7
1,1,Rede Estadual,5,221,BORA,9? Ano EF,9,GERAL,2,MATEM?TICA,287,3
1,1,Rede Estadual,5,221,BORA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,295,8
1,1,Rede Estadual,5,222,BORACEIA,9? Ano EF,9,GERAL,2,MATEM?TICA,267,6
1,1,Rede Estadual,5,222,BORACEIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,301,9
1,1,Rede Estadual,5,223,BORBOREMA,3? Ano EF,9,GERAL,2,MATEM?TICA,247,9
1,1,Rede Estadual,5,223,BORBOREMA,5? Ano EF,9,GERAL,2,MATEM?TICA,246,9
1,1,Rede Estadual,5,223,BORBOREMA,9? Ano EF,9,GERAL,2,MATEM?TICA,269,1
1,1,Rede Estadual,5,223,BORBOREMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,274,1
1,1,Rede Estadual,5,224,BOTUCATU,9? Ano EF,9,GERAL,2,MATEM?TICA,249,3
1,1,Rede Estadual,5,224,BOTUCATU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,275,8
1,1,Rede Estadual,5,225,BRAGANCA PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,256,8
1,1,Rede Estadual,5,225,BRAGANCA PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,6
1,1,Rede Estadual,5,226,BRAUNA,9? Ano EF,9,GERAL,2,MATEM?TICA,259,4
1,1,Rede Estadual,5,226,BRAUNA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,3
1,1,Rede Estadual,5,228,BROTAS,9? Ano EF,9,GERAL,2,MATEM?TICA,243,7
1,1,Rede Estadual,5,228,BROTAS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,1
1,1,Rede Estadual,5,229,BURI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,8
1,1,Rede Estadual,5,230,BURITAMA,9? Ano EF,9,GERAL,2,MATEM?TICA,271,4
1,1,Rede Estadual,5,230,BURITAMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,295,2
1,1,Rede Estadual,5,231,BURITIZAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,293,7
1,1,Rede Estadual,5,232,CABRALIA PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,262,3
1,1,Rede Estadual,5,232,CABRALIA PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,263,1
1,1,Rede Estadual,5,233,CABREUVA,9? Ano EF,9,GERAL,2,MATEM?TICA,261,8
1,1,Rede Estadual,5,233,CABREUVA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,
1,1,Rede Estadual,5,236,CACONDE,3? Ano EF,9,GERAL,2,MATEM?TICA,188,4
1,1,Rede Estadual,5,236,CACONDE,5? Ano EF,9,GERAL,2,MATEM?TICA,195,9
1,1,Rede Estadual,5,236,CACONDE,9? Ano EF,9,GERAL,2,MATEM?TICA,252,1
1,1,Rede Estadual,5,236,CACONDE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,280,2
1,1,Rede Estadual,5,237,CAFELANDIA,3? Ano EF,9,GERAL,2,MATEM?TICA,201,1
1,1,Rede Estadual,5,237,CAFELANDIA,5? Ano EF,9,GERAL,2,MATEM?TICA,207,5
1,1,Rede Estadual,5,237,CAFELANDIA,9? Ano EF,9,GERAL,2,MATEM?TICA,245,2
1,1,Rede Estadual,5,237,CAFELANDIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,267,6
1,1,Rede Estadual,5,238,CAIABU,9? Ano EF,9,GERAL,2,MATEM?TICA,256,7
1,1,Rede Estadual,5,238,CAIABU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,268,6
1,1,Rede Estadual,5,240,CAIUA,9? Ano EF,9,GERAL,2,MATEM?TICA,254,6
1,1,Rede Estadual,5,240,CAIUA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,269,8
1,1,Rede Estadual,5,242,CAJOBI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,291,3
1,1,Rede Estadual,5,245,CAMPO LIMPO PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,243,1
1,1,Rede Estadual,5,245,CAMPO LIMPO PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,8
1,1,Rede Estadual,5,247,CAMPOS NOVOS PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,251,4
1,1,Rede Estadual,5,247,CAMPOS NOVOS PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,297,2
1,1,Rede Estadual,5,248,CANANEIA,9? Ano EF,9,GERAL,2,MATEM?TICA,242,9
1,1,Rede Estadual,5,248,CANANEIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,295,6
1,1,Rede Estadual,5,249,CANDIDO MOTA,3? Ano EF,9,GERAL,2,MATEM?TICA,197,7
1,1,Rede Estadual,5,249,CANDIDO MOTA,5? Ano EF,9,GERAL,2,MATEM?TICA,220,7
1,1,Rede Estadual,5,249,CANDIDO MOTA,9? Ano EF,9,GERAL,2,MATEM?TICA,251,8
1,1,Rede Estadual,5,249,CANDIDO MOTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,5
1,1,Rede Estadual,5,250,CANDIDO RODRIGUES,EM-3? s?rie,9,GERAL,2,MATEM?TICA,303,9
1,1,Rede Estadual,5,251,CAPAO BONITO,9? Ano EF,9,GERAL,2,MATEM?TICA,272,8
1,1,Rede Estadual,5,251,CAPAO BONITO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,302,3
1,1,Rede Estadual,5,253,CAPIVARI,9? Ano EF,9,GERAL,2,MATEM?TICA,263,5
1,1,Rede Estadual,5,253,CAPIVARI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,1
1,1,Rede Estadual,5,256,CARDOSO,9? Ano EF,9,GERAL,2,MATEM?TICA,274,8
1,1,Rede Estadual,5,256,CARDOSO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,7
1,1,Rede Estadual,5,257,CASA BRANCA,9? Ano EF,9,GERAL,2,MATEM?TICA,254,8
1,1,Rede Estadual,5,257,CASA BRANCA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,269,2
1,1,Rede Estadual,5,259,CASTILHO,9? Ano EF,9,GERAL,2,MATEM?TICA,251,9
1,1,Rede Estadual,5,259,CASTILHO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,6
1,1,Rede Estadual,5,260,CATANDUVA,9? Ano EF,9,GERAL,2,MATEM?TICA,268,5
1,1,Rede Estadual,5,260,CATANDUVA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,5
1,1,Rede Estadual,5,261,CATIGUA,9? Ano EF,9,GERAL,2,MATEM?TICA,257,8
1,1,Rede Estadual,5,261,CATIGUA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,272,7
1,1,Rede Estadual,5,262,CEDRAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,291,2
1,1,Rede Estadual,5,263,CERQUEIRA CESAR,9? Ano EF,9,GERAL,2,MATEM?TICA,251,2
1,1,Rede Estadual,5,263,CERQUEIRA CESAR,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,7
1,1,Rede Estadual,5,266,CHARQUEADA,9? Ano EF,9,GERAL,2,MATEM?TICA,262,7
1,1,Rede Estadual,5,266,CHARQUEADA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,2
1,1,Rede Estadual,5,267,CLEMENTINA,9? Ano EF,9,GERAL,2,MATEM?TICA,256,1
1,1,Rede Estadual,5,267,CLEMENTINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,1
1,1,Rede Estadual,5,268,COLINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,264,7
1,1,Rede Estadual,5,269,COLOMBIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,5
1,1,Rede Estadual,5,270,CONCHAL,9? Ano EF,9,GERAL,2,MATEM?TICA,269,3
1,1,Rede Estadual,5,270,CONCHAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,297,9
1,1,Rede Estadual,5,271,CONCHAS,9? Ano EF,9,GERAL,2,MATEM?TICA,253,7
1,1,Rede Estadual,5,271,CONCHAS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,8
1,1,Rede Estadual,5,272,CORDEIROPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,262,6
1,1,Rede Estadual,5,272,CORDEIROPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,1
1,1,Rede Estadual,5,273,COROADOS,9? Ano EF,9,GERAL,2,MATEM?TICA,259,8
1,1,Rede Estadual,5,273,COROADOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,279,3
1,1,Rede Estadual,5,274,CORONEL MACEDO,9? Ano EF,9,GERAL,2,MATEM?TICA,256,4
1,1,Rede Estadual,5,274,CORONEL MACEDO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,277,1
1,1,Rede Estadual,5,275,CORUMBATAI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,290,5
1,1,Rede Estadual,5,277,COSMORAMA,9? Ano EF,9,GERAL,2,MATEM?TICA,248,
1,1,Rede Estadual,5,277,COSMORAMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,7
1,1,Rede Estadual,5,280,CRISTAIS PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,2
1,1,Rede Estadual,5,281,CRUZALIA,3? Ano EF,9,GERAL,2,MATEM?TICA,282,1
1,1,Rede Estadual,5,281,CRUZALIA,5? Ano EF,9,GERAL,2,MATEM?TICA,236,1
1,1,Rede Estadual,5,281,CRUZALIA,9? Ano EF,9,GERAL,2,MATEM?TICA,271,1
1,1,Rede Estadual,5,281,CRUZALIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,3
1,1,Rede Estadual,5,285,DESCALVADO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,4
1,1,Rede Estadual,5,287,DIVINOLANDIA,9? Ano EF,9,GERAL,2,MATEM?TICA,282,6
1,1,Rede Estadual,5,287,DIVINOLANDIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,307,2
1,1,Rede Estadual,5,288,DOBRADA,3? Ano EF,9,GERAL,2,MATEM?TICA,207,1
1,1,Rede Estadual,5,288,DOBRADA,5? Ano EF,9,GERAL,2,MATEM?TICA,234,2
1,1,Rede Estadual,5,288,DOBRADA,9? Ano EF,9,GERAL,2,MATEM?TICA,252,6
1,1,Rede Estadual,5,288,DOBRADA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,299,8
1,1,Rede Estadual,5,289,DOIS CORREGOS,9? Ano EF,9,GERAL,2,MATEM?TICA,244,3
1,1,Rede Estadual,5,289,DOIS CORREGOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,276,7
1,1,Rede Estadual,5,290,DOLCINOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,297,6
1,1,Rede Estadual,5,290,DOLCINOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,8
1,1,Rede Estadual,5,291,DOURADO,9? Ano EF,9,GERAL,2,MATEM?TICA,268,9
1,1,Rede Estadual,5,291,DOURADO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,279,8
1,1,Rede Estadual,5,292,DRACENA,9? Ano EF,9,GERAL,2,MATEM?TICA,268,3
1,1,Rede Estadual,5,292,DRACENA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,8
1,1,Rede Estadual,5,293,DUARTINA,9? Ano EF,9,GERAL,2,MATEM?TICA,246,7
1,1,Rede Estadual,5,293,DUARTINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,273,2
1,1,Rede Estadual,5,295,ECHAPORA,9? Ano EF,9,GERAL,2,MATEM?TICA,243,4
1,1,Rede Estadual,5,295,ECHAPORA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,263,2
1,1,Rede Estadual,5,296,ELDORADO,9? Ano EF,9,GERAL,2,MATEM?TICA,255,7
1,1,Rede Estadual,5,296,ELDORADO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,4
1,1,Rede Estadual,5,297,ELIAS FAUSTO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,280,8
1,1,Rede Estadual,5,300,ESTRELA DO NORTE,9? Ano EF,9,GERAL,2,MATEM?TICA,258,2
1,1,Rede Estadual,5,300,ESTRELA DO NORTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,299,9
1,1,Rede Estadual,5,301,ESTRELA D'OESTE,9? Ano EF,9,GERAL,2,MATEM?TICA,260,7
1,1,Rede Estadual,5,301,ESTRELA D'OESTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,4
1,1,Rede Estadual,5,302,FARTURA,9? Ano EF,9,GERAL,2,MATEM?TICA,271,9
1,1,Rede Estadual,5,302,FARTURA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,309,
1,1,Rede Estadual,5,303,FERNANDO PRESTES,EM-3? s?rie,9,GERAL,2,MATEM?TICA,310,3
1,1,Rede Estadual,5,304,FERNANDOPOLIS,3? Ano EF,9,GERAL,2,MATEM?TICA,243,4
1,1,Rede Estadual,5,304,FERNANDOPOLIS,5? Ano EF,9,GERAL,2,MATEM?TICA,267,4
1,1,Rede Estadual,5,304,FERNANDOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,273,5
1,1,Rede Estadual,5,304,FERNANDOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,292,3
1,1,Rede Estadual,5,306,FLORA RICA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,293,7
1,1,Rede Estadual,5,307,FLOREAL,9? Ano EF,9,GERAL,2,MATEM?TICA,304,6
1,1,Rede Estadual,5,307,FLOREAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,345,4
1,1,Rede Estadual,5,308,FLORIDA PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,226,8
1,1,Rede Estadual,5,308,FLORIDA PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,7
1,1,Rede Estadual,5,309,FLOR?NEA,3? Ano EF,9,GERAL,2,MATEM?TICA,243,3
1,1,Rede Estadual,5,309,FLOR?NEA,5? Ano EF,9,GERAL,2,MATEM?TICA,234,8
1,1,Rede Estadual,5,309,FLOR?NEA,9? Ano EF,9,GERAL,2,MATEM?TICA,257,8
1,1,Rede Estadual,5,309,FLOR?NEA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,296,1
1,1,Rede Estadual,5,310,FRANCA,3? Ano EF,9,GERAL,2,MATEM?TICA,245,5
1,1,Rede Estadual,5,310,FRANCA,5? Ano EF,9,GERAL,2,MATEM?TICA,256,9
1,1,Rede Estadual,5,310,FRANCA,9? Ano EF,9,GERAL,2,MATEM?TICA,263,5
1,1,Rede Estadual,5,310,FRANCA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,3
1,1,Rede Estadual,5,313,GABRIEL MONTEIRO,9? Ano EF,9,GERAL,2,MATEM?TICA,301,6
1,1,Rede Estadual,5,313,GABRIEL MONTEIRO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,327,4
1,1,Rede Estadual,5,314,GALIA,9? Ano EF,9,GERAL,2,MATEM?TICA,244,6
1,1,Rede Estadual,5,314,GALIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,265,2
1,1,Rede Estadual,5,315,GARCA,9? Ano EF,9,GERAL,2,MATEM?TICA,244,7
1,1,Rede Estadual,5,315,GARCA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,264,3
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,3? Ano EF,9,GERAL,2,MATEM?TICA,255,7
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,5? Ano EF,9,GERAL,2,MATEM?TICA,283,2
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,9? Ano EF,9,GERAL,2,MATEM?TICA,298,2
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,333,
1,1,Rede Estadual,5,317,GENERAL SALGADO,3? Ano EF,9,GERAL,2,MATEM?TICA,248,5
1,1,Rede Estadual,5,317,GENERAL SALGADO,5? Ano EF,9,GERAL,2,MATEM?TICA,237,3
1,1,Rede Estadual,5,317,GENERAL SALGADO,9? Ano EF,9,GERAL,2,MATEM?TICA,277,3
1,1,Rede Estadual,5,317,GENERAL SALGADO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,311,9
